entry,entry_id
TESK1,TESK1
PAMR1,PAMR1
CD2,CD2
ADRB3,ADRB3
TRNAU1AP,TRNAU1AP
C6orf89,C6orf89
CHRM4,CHRM4
FAM129C,FAM129C
FXYD1,FXYD1
TSC22D4,TSC22D4
DEFB115,DEFB115
ITGA6,ITGA6
SPRED2,SPRED2
CACNB2,CACNB2
EZH2,EZH2
ZNF226,ZNF226
XRCC6,XRCC6
P3H1,P3H1
PDCL3,PDCL3
ASIC1,ASIC1
OR51A2,OR51A2
NYAP2,NYAP2
LCN15,LCN15
ENSG00000269095,ENSG00000269095
RPGR,RPGR
KLHL15,KLHL15
AGFG2,AGFG2
THRAP3,THRAP3
UBE2J1,UBE2J1
TUB,TUB
B3GNT9,B3GNT9
TRIM74,TRIM74
PMS2,PMS2
C11orf84,C11orf84
CCNJ,CCNJ
SFRP4,SFRP4
ACTBL2,ACTBL2
SIGLEC15,SIGLEC15
NRSN2,NRSN2
AK9,AK9
FAM214B,FAM214B
AADACL4,AADACL4
CCL1,CCL1
SPN,SPN
CD53,CD53
CT45A3,CT45A3
ANKRD20A2,ANKRD20A2
LDHC,LDHC
DSN1,DSN1
ODAM,ODAM
ANO3,ANO3
KDM5A,KDM5A
DMAC2,DMAC2
PITPNM3,PITPNM3
YWHAB,YWHAB
NPIPB9,NPIPB9
GEN1,GEN1
NSG2,NSG2
EXOC3L2,EXOC3L2
LEP,LEP
ZNF35,ZNF35
UGP2,UGP2
INTS4,INTS4
NOB1,NOB1
BRD8,BRD8
EXOSC10,EXOSC10
RTKN2,RTKN2
CTDSP2,CTDSP2
PSENEN,PSENEN
RNASEH2A,RNASEH2A
KIF4A,KIF4A
ZFP92,ZFP92
IDS,IDS
PRR23C,PRR23C
VIPR2,VIPR2
FAM156A,FAM156A
C11orf86,C11orf86
MTERF2,MTERF2
ACVR2B,ACVR2B
SSR2,SSR2
SLC29A1,SLC29A1
CWC22,CWC22
VN1R1,VN1R1
CD14,CD14
OVOL1,OVOL1
MGAT2,MGAT2
KLHL22,KLHL22
DNAJA3,DNAJA3
OR52R1,OR52R1
HERC6,HERC6
MARVELD1,MARVELD1
EMX2,EMX2
ENSG00000267545,ENSG00000267545
C6orf229,C6orf229
POM121L12,POM121L12
GDE1,GDE1
ADAMTS16,ADAMTS16
GPR4,GPR4
IFT122,IFT122
ENSG00000262302,ENSG00000262302
CHST14,CHST14
GPR22,GPR22
SPEN,SPEN
ENSG00000267173,ENSG00000267173
SLAMF7,SLAMF7
CPNE3,CPNE3
KIR2DL3,KIR2DL3
MIEF1,MIEF1
DDR1,DDR1
ZNF572,ZNF572
ZNF689,ZNF689
VPS29,VPS29
ZRSR2,ZRSR2
GIMAP6,GIMAP6
USP38,USP38
THOP1,THOP1
KDELR1,KDELR1
ZSCAN25,ZSCAN25
KCNJ5,KCNJ5
ZNF773,ZNF773
ROCK1,ROCK1
SYT6,SYT6
SLC17A2,SLC17A2
KTN1,KTN1
RDH14,RDH14
MRM1,MRM1
ENSG00000269547,ENSG00000269547
CAB39L,CAB39L
GPC6,GPC6
GTPBP8,GTPBP8
ARPC1A,ARPC1A
KIF3C,KIF3C
C2orf49,C2orf49
YEATS4,YEATS4
CORO1A,CORO1A
ZNF600,ZNF600
C11orf40,C11orf40
SHKBP1,SHKBP1
PDE4D,PDE4D
HIST1H4G,HIST1H4G
TRDV3,TRDV3
GRHL1,GRHL1
CYP26B1,CYP26B1
TMEM138,TMEM138
MTCH2,MTCH2
ZWILCH,ZWILCH
OSM,OSM
SNX20,SNX20
DNAJC8,DNAJC8
CMIP,CMIP
RMDN1,RMDN1
PRODH2,PRODH2
FBXW4,FBXW4
ZNF688,ZNF688
ASNA1,ASNA1
CYP20A1,CYP20A1
HSPA14,HSPA14
SS18,SS18
HEPHL1,HEPHL1
AKAP11,AKAP11
INTS8,INTS8
DNAJC25,DNAJC25
ATP2B3,ATP2B3
LTBR,LTBR
CRHBP,CRHBP
IRF5,IRF5
HBB,HBB
ZNF80,ZNF80
GRPR,GRPR
TIGIT,TIGIT
FOXQ1,FOXQ1
HSD17B8,HSD17B8
TCL1A,TCL1A
SFXN4,SFXN4
PNMT,PNMT
SLC16A7,SLC16A7
PROX2,PROX2
ZNF593,ZNF593
MUSTN1,MUSTN1
DKK3,DKK3
PTPRZ1,PTPRZ1
HGNC:48971,HGNC:48971
MFHAS1,MFHAS1
DEFB112,DEFB112
FBLN7,FBLN7
PIP5KL1,PIP5KL1
PPP4C,PPP4C
PES1,PES1
SYNPO2L,SYNPO2L
SIAH2,SIAH2
RBM24,RBM24
NUTM2G,NUTM2G
CLDN10,CLDN10
MSANTD1,MSANTD1
PRNP,PRNP
VAMP8,VAMP8
SENP3,SENP3
C4orf51,C4orf51
MDC1,MDC1
ARMC5,ARMC5
OCSTAMP,OCSTAMP
OR4B1,OR4B1
ENSG00000256500,ENSG00000256500
KRTAP11-1,KRTAP11-1
HLCS,HLCS
HS3ST4,HS3ST4
ENSG00000258064,ENSG00000258064
TWIST2,TWIST2
SARNP,SARNP
VWA5B1,VWA5B1
OR2H2,OR2H2
TMEM170B,TMEM170B
ACSBG2,ACSBG2
CASP5,CASP5
URGCP,URGCP
HGNC:23831,HGNC:23831
PSG9,PSG9
NFE2L1,NFE2L1
REEP3,REEP3
ENSG00000270099,ENSG00000270099
ADGRB2,ADGRB2
SCML1,SCML1
ARL13A,ARL13A
OR7E24,OR7E24
UGT2B4,UGT2B4
WDR89,WDR89
BST1,BST1
LGALS9C,LGALS9C
HMGB4,HMGB4
OR4F4,OR4F4
ASCC3,ASCC3
SYCP2,SYCP2
WDR13,WDR13
JPH4,JPH4
TIMM8B,TIMM8B
LRIF1,LRIF1
MSLNL,MSLNL
BAIAP2L2,BAIAP2L2
NCAPH2,NCAPH2
TFE3,TFE3
HEXA,HEXA
FAM72A,FAM72A
UNC50,UNC50
PLPP2,PLPP2
NSRP1,NSRP1
THEGL,THEGL
FHOD3,FHOD3
GOLT1A,GOLT1A
ADAM15,ADAM15
C20orf194,C20orf194
USP51,USP51
FA2H,FA2H
SDHA,SDHA
ZNF132,ZNF132
EFR3A,EFR3A
MYBBP1A,MYBBP1A
DEFB133,DEFB133
SCN10A,SCN10A
STEAP4,STEAP4
DDX4,DDX4
COX7A2,COX7A2
OR10W1,OR10W1
BTN3A3,BTN3A3
GRIN2A,GRIN2A
CDRT4,CDRT4
DEFB116,DEFB116
PRRG1,PRRG1
TAF8,TAF8
COL22A1,COL22A1
ZNF354C,ZNF354C
UBE2G1,UBE2G1
LRRC30,LRRC30
MRM3,MRM3
FBXO43,FBXO43
CD207,CD207
B9D2,B9D2
ELAVL2,ELAVL2
GLYR1,GLYR1
SCNM1,SCNM1
OR10Q1,OR10Q1
OR1J4,OR1J4
IGFBP7,IGFBP7
ESR2,ESR2
SOX13,SOX13
C3orf33,C3orf33
COL7A1,COL7A1
ENSG00000264545,ENSG00000264545
SIK1,SIK1
PDE12,PDE12
ENSG00000260371,ENSG00000260371
NKX2-1,NKX2-1
NOP56,NOP56
SLC7A10,SLC7A10
STK35,STK35
AMY1A,AMY1A
SMCR8,SMCR8
SERPINA9,SERPINA9
RAE1,RAE1
EEF1E1,EEF1E1
SPRTN,SPRTN
HACD4,HACD4
WDR4,WDR4
PPARD,PPARD
ATP5L2,ATP5L2
SCRN3,SCRN3
KCNK5,KCNK5
MRPL44,MRPL44
EIF4E2,EIF4E2
EXOSC7,EXOSC7
WRNIP1,WRNIP1
ZNF180,ZNF180
SPATA19,SPATA19
OR5D16,OR5D16
SLC13A1,SLC13A1
PCDHA1,PCDHA1
HMGCR,HMGCR
OR13C5,OR13C5
DCHS2,DCHS2
MRC1,MRC1
TRAPPC6B,TRAPPC6B
INAFM1,INAFM1
ZNF286B,ZNF286B
CSTF2,CSTF2
SLC2A7,SLC2A7
MIPEP,MIPEP
ARSH,ARSH
BCO1,BCO1
FRG2C,FRG2C
C1QA,C1QA
CD1C,CD1C
LPIN1,LPIN1
LCP1,LCP1
PUS7L,PUS7L
CFD,CFD
CASS4,CASS4
CDK11A,CDK11A
VRK2,VRK2
HGNC:21179,HGNC:21179
INSR,INSR
PDYN,PDYN
POLA2,POLA2
KRT77,KRT77
IL34,IL34
RAB3D,RAB3D
ZNF829,ZNF829
TMC7,TMC7
TBC1D30,TBC1D30
TNFSF18,TNFSF18
PEX7,PEX7
TXLNA,TXLNA
ALG1,ALG1
SCGB1D1,SCGB1D1
C20orf141,C20orf141
ARHGAP11B,ARHGAP11B
CDH4,CDH4
EFCC1,EFCC1
SETMAR,SETMAR
SLC35B3,SLC35B3
RPIA,RPIA
FXR1,FXR1
IQCC,IQCC
HOXD10,HOXD10
SEPT8,SEPT8
ATG4B,ATG4B
RNF214,RNF214
CACHD1,CACHD1
TK1,TK1
ASTL,ASTL
BTNL3,BTNL3
PEX1,PEX1
C1QTNF5,C1QTNF5
PPA2,PPA2
KRTAP4-4,KRTAP4-4
NBPF15,NBPF15
BATF2,BATF2
ZNF433,ZNF433
GSTM3,GSTM3
DENND4C,DENND4C
TBC1D4,TBC1D4
WDFY1,WDFY1
TDRD12,TDRD12
ZNF652,ZNF652
AMPD2,AMPD2
CSRNP2,CSRNP2
SFXN1,SFXN1
LRRC23,LRRC23
GCGR,GCGR
SLCO1C1,SLCO1C1
UPF3A,UPF3A
IGLV8-61,IGLV8-61
TNRC6C,TNRC6C
DNAJC5G,DNAJC5G
TBC1D21,TBC1D21
DNAH12,DNAH12
FCHO2,FCHO2
CD300E,CD300E
HDHD3,HDHD3
OR10C1,OR10C1
HGNC:20358,HGNC:20358
SAP30BP,SAP30BP
NANP,NANP
MPV17L2,MPV17L2
PSMD14,PSMD14
ADGB,ADGB
KRT32,KRT32
KIF17,KIF17
CAAP1,CAAP1
LY6H,LY6H
PIGM,PIGM
HPCA,HPCA
SLC22A1,SLC22A1
ZNF189,ZNF189
TAS2R14,TAS2R14
CKLF,CKLF
GPR155,GPR155
TRBV6-5,TRBV6-5
TRMT112,TRMT112
NIT2,NIT2
BTG1,BTG1
CREB5,CREB5
PTRH1,PTRH1
NLRP5,NLRP5
NUTM1,NUTM1
PPARA,PPARA
GYPE,GYPE
PCDH19,PCDH19
FBXL12,FBXL12
MS4A8,MS4A8
HOXC13,HOXC13
MKRN3,MKRN3
RNMT,RNMT
CBLC,CBLC
HGNC:26630,HGNC:26630
RICTOR,RICTOR
HGNC:28582,HGNC:28582
RHOG,RHOG
GRSF1,GRSF1
CPSF6,CPSF6
CACUL1,CACUL1
TSPAN16,TSPAN16
UBE2F,UBE2F
MON1B,MON1B
HYKK,HYKK
PLD2,PLD2
RADIL,RADIL
TMEM9,TMEM9
CCDC178,CCDC178
GALNTL6,GALNTL6
REEP4,REEP4
GALNT3,GALNT3
YBX3,YBX3
APBA3,APBA3
C2orf16,C2orf16
C6orf47,C6orf47
ZP4,ZP4
RCBTB1,RCBTB1
SLC5A11,SLC5A11
RFWD3,RFWD3
TRMT6,TRMT6
SP8,SP8
IL17RC,IL17RC
NQO1,NQO1
HIPK1,HIPK1
PHKG1,PHKG1
USP27X,USP27X
KRTAP10-4,KRTAP10-4
KAZN,KAZN
COQ4,COQ4
BBC3,BBC3
PCBP1,PCBP1
TIGD6,TIGD6
MYNN,MYNN
SMAP1,SMAP1
UBE2D3,UBE2D3
PIK3R3,PIK3R3
FGFBP2,FGFBP2
RING1,RING1
ATAT1,ATAT1
SPOUT1,SPOUT1
KISS1R,KISS1R
WDR59,WDR59
DNAH6,DNAH6
PLS3,PLS3
TMEM39B,TMEM39B
BLOC1S3,BLOC1S3
TMEM260,TMEM260
TXNDC16,TXNDC16
ATP6V1E1,ATP6V1E1
MRPL42,MRPL42
BMP6,BMP6
IRF2BP1,IRF2BP1
RNLS,RNLS
LILRA3,LILRA3
TMED6,TMED6
ENSG00000250264,ENSG00000250264
PERP,PERP
PTK6,PTK6
YRDC,YRDC
DCXR,DCXR
LBP,LBP
CCT3,CCT3
CSRP1,CSRP1
CATSPERZ,CATSPERZ
ARHGAP40,ARHGAP40
TNFSF15,TNFSF15
KRTAP19-7,KRTAP19-7
C21orf140,C21orf140
HTRA4,HTRA4
HIBADH,HIBADH
GLUL,GLUL
NR2C2,NR2C2
ANKRD54,ANKRD54
ZDHHC9,ZDHHC9
RNF31,RNF31
RPS6,RPS6
ENSG00000259529,ENSG00000259529
MED6,MED6
RPS15A,RPS15A
FRZB,FRZB
RERG,RERG
SARS,SARS
THAP9,THAP9
SHISA3,SHISA3
PRM2,PRM2
FHDC1,FHDC1
HGNC:23395,HGNC:23395
IMP3,IMP3
MRO,MRO
REPS1,REPS1
HIST1H1E,HIST1H1E
SND1,SND1
ZNF251,ZNF251
CDADC1,CDADC1
ETFB,ETFB
SMCO1,SMCO1
LMO2,LMO2
CCDC170,CCDC170
TCEANC,TCEANC
MMGT1,MMGT1
GDI1,GDI1
STX17,STX17
INTS6,INTS6
RUFY4,RUFY4
CCDC25,CCDC25
CHRDL2,CHRDL2
KCTD6,KCTD6
ZNF827,ZNF827
NDST2,NDST2
SGTB,SGTB
CNPPD1,CNPPD1
TRAJ31,TRAJ31
MCM3AP,MCM3AP
C3orf67,C3orf67
ANKDD1B,ANKDD1B
MED17,MED17
EXOSC6,EXOSC6
TRPM6,TRPM6
INTS2,INTS2
PCDHA10,PCDHA10
VPS26B,VPS26B
MPHOSPH8,MPHOSPH8
TUBA8,TUBA8
ALS2,ALS2
ENSG00000267881,ENSG00000267881
SERPINB9,SERPINB9
OR51F2,OR51F2
RHBDL2,RHBDL2
CLASP1,CLASP1
DAPK2,DAPK2
EDEM1,EDEM1
MT1G,MT1G
ASCC1,ASCC1
UBXN6,UBXN6
RCC1L,RCC1L
GPR12,GPR12
CD3D,CD3D
PCBP3,PCBP3
GPNMB,GPNMB
PDXP,PDXP
FZD10,FZD10
ADM5,ADM5
ANKS4B,ANKS4B
CFAP43,CFAP43
ZCCHC17,ZCCHC17
NR5A2,NR5A2
INSIG2,INSIG2
SRP19,SRP19
CENPT,CENPT
PPP1R3A,PPP1R3A
COL21A1,COL21A1
EIF2AK4,EIF2AK4
ARID4A,ARID4A
GZF1,GZF1
ETNK2,ETNK2
ZNF229,ZNF229
KCNG4,KCNG4
WNT2B,WNT2B
ITIH1,ITIH1
SERAC1,SERAC1
HMOX2,HMOX2
KMT2D,KMT2D
FCER2,FCER2
GSTA3,GSTA3
PSME4,PSME4
TUBGCP5,TUBGCP5
DDN,DDN
DCTN5,DCTN5
DYNLT3,DYNLT3
TNIP1,TNIP1
NR1H3,NR1H3
ARL1,ARL1
IBSP,IBSP
INTS13,INTS13
TMEM88,TMEM88
PRKCQ,PRKCQ
DYNAP,DYNAP
ST5,ST5
SSH1,SSH1
MAGEB2,MAGEB2
CLPTM1L,CLPTM1L
SEMA3D,SEMA3D
PRR15,PRR15
TRGV1,TRGV1
ZNF124,ZNF124
APOBEC3G,APOBEC3G
LYPD6,LYPD6
ASAH2,ASAH2
GPC5,GPC5
TDRD10,TDRD10
FANCC,FANCC
MAPKAPK3,MAPKAPK3
OPRD1,OPRD1
FAM53B,FAM53B
PPM1N,PPM1N
APOBEC3D,APOBEC3D
RAD17,RAD17
DEFB126,DEFB126
METTL24,METTL24
RAB9A,RAB9A
HSFY1,HSFY1
MRPL51,MRPL51
RUNDC3A,RUNDC3A
PCDHA4,PCDHA4
PJVK,PJVK
KLF1,KLF1
GGN,GGN
ENSG00000256206,ENSG00000256206
IL20RB,IL20RB
LGALS3,LGALS3
NTSR1,NTSR1
S100Z,S100Z
FXYD6,FXYD6
C5orf56,C5orf56
CPN1,CPN1
PAN2,PAN2
IGHV4-39,IGHV4-39
MARC1,MARC1
ESPNL,ESPNL
OR9G1,OR9G1
SATB2,SATB2
TRAJ14,TRAJ14
MRPS35,MRPS35
SLN,SLN
PPP2R2C,PPP2R2C
SYT9,SYT9
BTBD10,BTBD10
SFI1,SFI1
ZNF267,ZNF267
ADAM23,ADAM23
KIFC3,KIFC3
FAM71E1,FAM71E1
KBTBD13,KBTBD13
SCN11A,SCN11A
ADCY5,ADCY5
ENSG00000261717,ENSG00000261717
LARP1B,LARP1B
TM2D2,TM2D2
ENSG00000241489,ENSG00000241489
OR2T7,OR2T7
ANGPTL4,ANGPTL4
SEC16B,SEC16B
RIT1,RIT1
C1orf74,C1orf74
NUDT5,NUDT5
FAM9A,FAM9A
PPIAL4A,PPIAL4A
TET1,TET1
NOL6,NOL6
GABARAPL1,GABARAPL1
ZNF91,ZNF91
FKBPL,FKBPL
UIMC1,UIMC1
UBR5,UBR5
SLC38A8,SLC38A8
ZNF222,ZNF222
ECSIT,ECSIT
RTP2,RTP2
ACADVL,ACADVL
TCTE3,TCTE3
TRBV23-1,TRBV23-1
ZP2,ZP2
FAM76B,FAM76B
ANKS3,ANKS3
FBXO25,FBXO25
CCDC167,CCDC167
NFS1,NFS1
KRTAP22-2,KRTAP22-2
RERGL,RERGL
UBE2R2,UBE2R2
TBX1,TBX1
POU6F2,POU6F2
EDRF1,EDRF1
ATP5C1,ATP5C1
FOXP3,FOXP3
ATF7,ATF7
DLST,DLST
LARS2,LARS2
CCHCR1,CCHCR1
C6orf120,C6orf120
MORC2,MORC2
MEFV,MEFV
EWSR1,EWSR1
ZNF764,ZNF764
USP6NL,USP6NL
PROSER2,PROSER2
PTH2,PTH2
ATP6V1G2,ATP6V1G2
CBLL1,CBLL1
YAE1D1,YAE1D1
AQP6,AQP6
FECH,FECH
KLRG2,KLRG2
DHDH,DHDH
TNFRSF10C,TNFRSF10C
TTC34,TTC34
SEC24B,SEC24B
OR4F16,OR4F16
TMEM59,TMEM59
FGFR3,FGFR3
NKX3-2,NKX3-2
ZBTB6,ZBTB6
MLKL,MLKL
PRAC1,PRAC1
PKHD1,PKHD1
TAS2R60,TAS2R60
AMY2A,AMY2A
COL15A1,COL15A1
C2CD4D,C2CD4D
TAF11,TAF11
LUC7L2,LUC7L2
UBXN2B,UBXN2B
HSPB2-C11orf52,HSPB2-C11orf52
TRIM26,TRIM26
SEMG2,SEMG2
SLC6A9,SLC6A9
ENSG00000256825,ENSG00000256825
SNAI3,SNAI3
OCIAD1,OCIAD1
ANKRD30BL,ANKRD30BL
GPR151,GPR151
UCN,UCN
CHRNE,CHRNE
SNX19,SNX19
UFC1,UFC1
SLC4A11,SLC4A11
TDRD3,TDRD3
CHPF,CHPF
COMMD4,COMMD4
PPP2CB,PPP2CB
HGNC:18372,HGNC:18372
JPH3,JPH3
CHGA,CHGA
MIER3,MIER3
TIMP2,TIMP2
CPA5,CPA5
C2CD4C,C2CD4C
GSC,GSC
RETSAT,RETSAT
TMEM44,TMEM44
DNAJC9,DNAJC9
HCRTR1,HCRTR1
TEPP,TEPP
GNG10,GNG10
MRS2,MRS2
CPA2,CPA2
PLIN4,PLIN4
TFAP2D,TFAP2D
RARG,RARG
OPN3,OPN3
LTC4S,LTC4S
CUL5,CUL5
SUPT5H,SUPT5H
KLHL26,KLHL26
WNT9A,WNT9A
OSGIN2,OSGIN2
TRAV2,TRAV2
MPP2,MPP2
BABAM1,BABAM1
PLEKHA1,PLEKHA1
GATM,GATM
ST7,ST7
PAM16,PAM16
ABCA3,ABCA3
ZNF138,ZNF138
KRT16,KRT16
GSPT1,GSPT1
ZBTB46,ZBTB46
TCEAL4,TCEAL4
STK25,STK25
ANKLE2,ANKLE2
OR13C3,OR13C3
TTC22,TTC22
UHRF2,UHRF2
TTC28,TTC28
CCDC183,CCDC183
NDP,NDP
KRT40,KRT40
CPE,CPE
LELP1,LELP1
TERT,TERT
PPIL1,PPIL1
C9orf66,C9orf66
COL24A1,COL24A1
B3GNT7,B3GNT7
UPF2,UPF2
TMEM185B,TMEM185B
DDR2,DDR2
NCKAP5,NCKAP5
SNIP1,SNIP1
TAGAP,TAGAP
CEND1,CEND1
TYK2,TYK2
RPGRIP1,RPGRIP1
MRPL34,MRPL34
CNPY4,CNPY4
OSER1,OSER1
NEURL2,NEURL2
TMEM50A,TMEM50A
IGHG1,IGHG1
MLLT3,MLLT3
CCDC71,CCDC71
RNF145,RNF145
ACTR3,ACTR3
CEP135,CEP135
YME1L1,YME1L1
ATPAF1,ATPAF1
CEMIP,CEMIP
TNNT1,TNNT1
UNC80,UNC80
NEK9,NEK9
PYGO1,PYGO1
MCCC1,MCCC1
YJEFN3,YJEFN3
NRG4,NRG4
COPS9,COPS9
TAS2R10,TAS2R10
CYB5A,CYB5A
KCNE4,KCNE4
PRKCI,PRKCI
STK17A,STK17A
JAGN1,JAGN1
FBXO18,FBXO18
ABCB5,ABCB5
PAQR5,PAQR5
GM2A,GM2A
CPSF4,CPSF4
XCL2,XCL2
ZNF385A,ZNF385A
CRIP3,CRIP3
CADM4,CADM4
MCHR1,MCHR1
ICAM1,ICAM1
MOV10,MOV10
RASIP1,RASIP1
KREMEN1,KREMEN1
OR6C70,OR6C70
UTY,UTY
THBD,THBD
TCHHL1,TCHHL1
IGKV1-17,IGKV1-17
RALY,RALY
OPALIN,OPALIN
NKAPL,NKAPL
APOA2,APOA2
SPATA48,SPATA48
GCC1,GCC1
FAM180B,FAM180B
C1orf122,C1orf122
EXOSC9,EXOSC9
GRIN3B,GRIN3B
H1F0,H1F0
ANOS1,ANOS1
NKX1-2,NKX1-2
NEIL3,NEIL3
CYLD,CYLD
CTAG2,CTAG2
CIB4,CIB4
PRSS12,PRSS12
HYAL4,HYAL4
PRDM11,PRDM11
EHD1,EHD1
TGM5,TGM5
PFN3,PFN3
CXXC4,CXXC4
BRDT,BRDT
FRG2,FRG2
XRRA1,XRRA1
FCAR,FCAR
MX1,MX1
EEF1D,EEF1D
AGPAT3,AGPAT3
PRELP,PRELP
ST3GAL5,ST3GAL5
MARCH7,MARCH7
MRPL57,MRPL57
COLCA2,COLCA2
MCMBP,MCMBP
KRTAP4-2,KRTAP4-2
NDUFS7,NDUFS7
ENY2,ENY2
MDGA2,MDGA2
GRHL3,GRHL3
EOMES,EOMES
HIST2H3C,HIST2H3C
ZFAND2A,ZFAND2A
DNAL4,DNAL4
CAMK1,CAMK1
RNF139,RNF139
PRKCA,PRKCA
IGFL3,IGFL3
PHB2,PHB2
SIRPD,SIRPD
ELMO2,ELMO2
CCDC42,CCDC42
ABLIM2,ABLIM2
HSPB3,HSPB3
FAM181B,FAM181B
KPRP,KPRP
KCNT1,KCNT1
TACR1,TACR1
FRA10AC1,FRA10AC1
GLIS3,GLIS3
DENR,DENR
LOX,LOX
UXS1,UXS1
ACVR1B,ACVR1B
FN1,FN1
NUDT6,NUDT6
ASH2L,ASH2L
ALOXE3,ALOXE3
GGTLC1,GGTLC1
PLA2G4B,PLA2G4B
OLAH,OLAH
BLID,BLID
DHX34,DHX34
RBM46,RBM46
LRRC75B,LRRC75B
KIF9,KIF9
CYB561A3,CYB561A3
IGKV3OR2-268,IGKV3OR2-268
RPS21,RPS21
ZSCAN9,ZSCAN9
CKS2,CKS2
CAMKMT,CAMKMT
NOM1,NOM1
TMEM167A,TMEM167A
ZPR1,ZPR1
ASB1,ASB1
ESR1,ESR1
JMJD1C,JMJD1C
AR,AR
HSPB11,HSPB11
HGNC:13747,HGNC:13747
PHOX2A,PHOX2A
C6orf52,C6orf52
RPS5,RPS5
SPRY3,SPRY3
RASGEF1C,RASGEF1C
TMEM119,TMEM119
CD300LD,CD300LD
MRPL2,MRPL2
PRPF4B,PRPF4B
IL15RA,IL15RA
CATSPERB,CATSPERB
CPNE1,CPNE1
AOC3,AOC3
TM4SF5,TM4SF5
VIRMA,VIRMA
UVSSA,UVSSA
KBTBD7,KBTBD7
FMR1NB,FMR1NB
UVRAG,UVRAG
KLF8,KLF8
GINS4,GINS4
MYH13,MYH13
IL17D,IL17D
GH2,GH2
SORBS2,SORBS2
PTK7,PTK7
CDK9,CDK9
RPL21,RPL21
FBXL16,FBXL16
ABCC8,ABCC8
HP,HP
PIGS,PIGS
FGB,FGB
ENSG00000228144,ENSG00000228144
TMEM147,TMEM147
SRGN,SRGN
NLGN4X,NLGN4X
COL11A1,COL11A1
ENPP2,ENPP2
NDN,NDN
MEGF6,MEGF6
ENSG00000258989,ENSG00000258989
CCDC113,CCDC113
SLC25A41,SLC25A41
SRPRA,SRPRA
UBE3B,UBE3B
HES4,HES4
CXCR5,CXCR5
PLSCR3,PLSCR3
PDE1B,PDE1B
SFRP2,SFRP2
SAMD14,SAMD14
POLR3K,POLR3K
BANK1,BANK1
GPR15,GPR15
REG1B,REG1B
ZBTB16,ZBTB16
LSM3,LSM3
MARVELD3,MARVELD3
NFXL1,NFXL1
HHEX,HHEX
LRRN3,LRRN3
GPR152,GPR152
JUN,JUN
KPTN,KPTN
SCG5,SCG5
AVPR2,AVPR2
GABRA3,GABRA3
SMG7,SMG7
WNT8A,WNT8A
PRKAR2A,PRKAR2A
WDR12,WDR12
PIK3IP1,PIK3IP1
POLE4,POLE4
GIF,GIF
CLCN5,CLCN5
LY86,LY86
C2orf88,C2orf88
CHKA,CHKA
SPEF1,SPEF1
CTHRC1,CTHRC1
NDUFB10,NDUFB10
SERPINA11,SERPINA11
TBX19,TBX19
RAC3,RAC3
KRTAP5-5,KRTAP5-5
BPIFB4,BPIFB4
GLT1D1,GLT1D1
SLC27A2,SLC27A2
STMN3,STMN3
ENSG00000279956,ENSG00000279956
SMIM11B,SMIM11B
MRPS22,MRPS22
CBY1,CBY1
GPR3,GPR3
ZNF648,ZNF648
NOBOX,NOBOX
OSTC,OSTC
AFF3,AFF3
CCR9,CCR9
PCDHB1,PCDHB1
RAN,RAN
ATF5,ATF5
TRIB1,TRIB1
C8orf33,C8orf33
PLRG1,PLRG1
PTTG1,PTTG1
COL10A1,COL10A1
UBA3,UBA3
PLEKHG1,PLEKHG1
AQP2,AQP2
ITPK1,ITPK1
ID2,ID2
ARNTL,ARNTL
BHLHA9,BHLHA9
CCNA2,CCNA2
NR1H2,NR1H2
MRPL21,MRPL21
RAPGEF4,RAPGEF4
TSKU,TSKU
F11R,F11R
IFT80,IFT80
PSPN,PSPN
GTF3C2,GTF3C2
IFNE,IFNE
HBA1,HBA1
ZNF320,ZNF320
PDE4A,PDE4A
IL37,IL37
IGF1,IGF1
TBPL1,TBPL1
SCRT1,SCRT1
PGR,PGR
TMEM175,TMEM175
HIST2H2BF,HIST2H2BF
SULT6B1,SULT6B1
RBM14,RBM14
SWT1,SWT1
SLC19A3,SLC19A3
NADSYN1,NADSYN1
C15orf40,C15orf40
APBA2,APBA2
CHMP3,CHMP3
SERPINB12,SERPINB12
ZNF791,ZNF791
SMG9,SMG9
AGA,AGA
TECRL,TECRL
MUC22,MUC22
GLDC,GLDC
WDYHV1,WDYHV1
FOXA1,FOXA1
TRAJ32,TRAJ32
FAM207A,FAM207A
TPO,TPO
SUMO3,SUMO3
CD40,CD40
JADE2,JADE2
PPP1R3B,PPP1R3B
ENSG00000255432,ENSG00000255432
SLFN12L,SLFN12L
NME7,NME7
TSPYL5,TSPYL5
NXT2,NXT2
PPP1R1A,PPP1R1A
TTBK1,TTBK1
STK26,STK26
CHCHD3,CHCHD3
KIAA2013,KIAA2013
ATP5H,ATP5H
OR4F21,OR4F21
SRY,SRY
CCND1,CCND1
KRTAP4-9,KRTAP4-9
C17orf78,C17orf78
PUS3,PUS3
OTUB1,OTUB1
TBC1D12,TBC1D12
NT5DC2,NT5DC2
FAM69C,FAM69C
GALR3,GALR3
PHOX2B,PHOX2B
CA3,CA3
AZIN1,AZIN1
PXYLP1,PXYLP1
DAXX,DAXX
DNM1,DNM1
PRKD2,PRKD2
CAPN12,CAPN12
PRSS54,PRSS54
SAA4,SAA4
RAB11B,RAB11B
MYO7A,MYO7A
HSF2,HSF2
C6orf163,C6orf163
LPIN3,LPIN3
JSRP1,JSRP1
SLC39A3,SLC39A3
